méi;枚;small object;hsk7-9
dīng;盯;to stare at;hsk7-9
jì;忌;to shun;hsk7-9
péng;鹏;mythological bird;hsk7-9
wěn;吻;to kiss;hsk7-9
jiān;奸;treacherous;hsk7-9
xiè;泄;discharge;hsk7-9
bó;驳;to refute;hsk7-9
yān;咽;throat;hsk7-9
gōu;勾;cross out;hsk7-9
wèi;畏;to fear;hsk7-9
gāng;冈;ridge;hsk7-9
bān;斑;spot;hsk7-9
chě;扯;to pull;hsk7-9
liáo;辽;distant;hsk7-9
pǔ;朴;plain;hsk7-9
yùn;孕;pregnant;hsk7-9
chí;驰;to gallop;hsk7-9
jiàng;匠;craftsman;hsk7-9
zhī;芝;sesame;hsk7-9
yà;讶;surprised;hsk7-9
chǐ;耻;shame;hsk7-9
hóng;虹;rainbow;hsk7-9
bēng;崩;to collapse;hsk7-9
fěi;匪;bandit;hsk7-9
zhào;兆;omen;hsk7-9
shuǎ;耍;mess around;hsk7-9
huái;淮;Huai;hsk7-9
méi;玫;rose;hsk7-9
xún;旬;group of ten;hsk7-9
dǐng;鼎;cauldron;hsk7-9
mǔ;亩;Chinese acre;hsk7-9
yā;鸦;crow;hsk7-9
zhà;诈;to swindle;hsk7-9
è;厄;distress;hsk7-9
qǐ;乞;to beg;hsk7-9
yǎn;衍;to develop;hsk7-9
qí;祈;to pray;hsk7-9
péng;棚;shed;hsk7-9
qī;栖;perch;hsk7-9
zhǎn;斩;to chop;hsk7-9
tū;秃;bald;hsk7-9
hàn;旱;drought;hsk7-9
zhú;烛;candle;hsk7-9
hài;骇;to be shocked;hsk7-9
xīn;芯;core;hsk7-9
xiǔ;朽;rotten;hsk7-9
yōng;佣;servant;hsk7-9
dòu;逗;to tease;hsk7-9
diàn;甸;pasture;hsk7-9
càn;灿;brilliant;hsk7-9
qiú;囚;prisoner;hsk7-9
shuǎi;甩;to throw off;hsk7-9
dīng;叮;to sting;hsk7-9
hóng;弘;great;hsk7-9
yǔ;屿;islet;hsk7-9
zhuāng;妆;makeup;hsk7-9
lǚ;侣;associate;hsk7-9
yā;丫;girl;hsk7-9
gěng;耿;dedicated;hsk7-9
yún;匀;uniform;hsk7-9
bā;叭;horn;hsk7-9
zhuō;拙;clumsy;hsk7-9
zhì;稚;childish;hsk7-9
yá;芽;sprout;hsk7-9
fǔ;斧;axe;hsk7-9
shān;删;to delete;hsk7-9
bǐng;秉;to grasp;hsk7-9
xùn;驯;to tame;hsk7-9
dāo;叨;to chatter;hsk7-9
xù;旭;rising sun;hsk7-9
wǎng;枉;crooked;hsk7-9
jī;讥;ridicule;hsk7-9
gān;竿;pole;hsk7-9
wén;蚊;mosquito;hsk7-9
zhuó;浊;turbid;hsk7-9
káng;扛;to carry on the shoulder;hsk7-9
gàng;杠;thick stick;hsk7-9
jué;崛;to rise abruptly;hsk7-9
shū;抒;to express;hsk7-9
pái;徘;to pace back and forth;hsk7-9
pá;扒;to rake up;hsk7-9
bā;芭;fragrant plant;hsk7-9
tì;屉;drawer;hsk7-9
jǐng;阱;pitfall;hsk7-9
zhá;闸;sluice gate;hsk7-9
huì;卉;grass;hsk7-9
chí;弛;to loosen;hsk7-9
chāng;猖;ferocious;hsk7-9
yù;驭;to drive a horse;hsk7-9
tuó;驮;to carry on the back;hsk7-9
jù;炬;torch;hsk7-9
mù;沐;to wash hair;hsk7-9
sū;酥;shortbread;hsk7-9
fěi;诽;to slander;hsk7-9
qiào;撬;to pry open;hsk7-9
diāo;刁;tricky;hsk7-9
rǒng;冗;superfluous;hsk7-9
hé;阂;to obstruct;hsk7-9
luó;罗;gauze;hsk7-9
zhōu;州;state;hsk7-9
yì;亦;also;hsk7-9
zé;泽;swamp;hsk7-9
lún;伦;human relations;hsk7-9
yáng;杨;poplar;hsk7-9
xíng;刑;punishment;hsk7-9
dān;丹;red;hsk7-9
hè;赫;glorious;hsk7-9
tǐng;艇;light boat;hsk7-9
kǎi;凯;triumphant;hsk7-9
méi;眉;eyebrows;hsk7-9
qū;驱;to urge on;hsk7-9
liǔ;柳;willow;hsk7-9
chéng;呈;submit;hsk7-9
téng;腾;to prance;hsk7-9
jìn;晋;to promote;hsk7-9
chì;赤;crimson;hsk7-9
wù;雾;fog;hsk7-9
cóng;丛;thicket;hsk7-9
zhǐ;旨;purpose;hsk7-9
pāo;抛;to toss;hsk7-9
mài;迈;to stride;hsk7-9
yòu;诱;to entice;hsk7-9
lì;粒;grain;hsk7-9
fǔ;抚;to comfort;hsk7-9
yì;抑;curb;hsk7-9
āi;哀;grief;hsk7-9
kūn;昆;descendants;hsk7-9
fá;伐;to fell;hsk7-9
qì;契;contract;hsk7-9
sòng;讼;to litigate;hsk7-9
niào;尿;urine;hsk7-9
fēn;芬;fragrance;hsk7-9
fēng;蜂;bee;hsk7-9
miáo;苗;seedling;hsk7-9
qiū;丘;mound;hsk7-9
ké;壳;shell;hsk7-9
hán;函;envelope;hsk7-9
áng;昂;high;hsk7-9
kuā;夸;to exaggerate;hsk7-9
zhēng;睁;to open the eyes;hsk7-9
xié;携;to take along;hsk7-9
hēng;哼;snort;hsk7-9
tāi;胎;fetus;hsk7-9
rú;儒;Confucian;hsk7-9
yīn;姻;marriage;hsk7-9
luǎn;卵;eggs;hsk7-9
suì;遂;to satisfy;hsk7-9
xiào;肖;to resemble;hsk7-9
xiū;羞;shy;hsk7-9
dèng;瞪;to glare;hsk7-9
fú;俘;captive;hsk7-9
tān;滩;beach;hsk7-9
cuī;催;to urge;hsk7-9
zhàng;胀;to swell;hsk7-9
mǒ;抹;to smear;hsk7-9
wàng;妄;absurd;hsk7-9
shì;逝;pass away;hsk7-9
yíng;盈;full;hsk7-9
wēng;翁;elderly man;hsk7-9
zhè;浙;Zhejiang;hsk7-9
xū;吁;gasp;hsk7-9
kuàng;框;frame;hsk7-9
hǒu;吼;to roar;hsk7-9
tān;摊;stall;hsk7-9
sǒng;耸;to shrug;hsk7-9
luǒ;裸;naked;hsk7-9
cuī;摧;to destroy;hsk7-9
lín;淋;to drench;hsk7-9
jī;饥;starving;hsk7-9
féng;逢;to come upon;hsk7-9
xiáng;翔;to soar;hsk7-9
wū;巫;witch;hsk7-9
chǔn;蠢;clumsy;hsk7-9
jué;掘;to dig;hsk7-9
dài;逮;to arrest;hsk7-9
xī;晰;clear;hsk7-9
jǐ;脊;backbone;hsk7-9
shā;刹;to brake;hsk7-9
máng;芒;awn;hsk7-9
jīn;筋;tendon;hsk7-9
yàn;焰;flame;hsk7-9
kěn;恳;earnest;hsk7-9
pǔ;谱;chart;hsk7-9
āi;哎;exclamation;hsk7-9
cháo;巢;nest;hsk7-9
fēn;吩;to instruct;hsk7-9
lì;吏;government official;hsk7-9
shù;恕;to forgive;hsk7-9
juàn;倦;tired;hsk7-9
yí;夷;barbarian;hsk7-9
pěng;捧;to hold with both hands;hsk7-9
shèn;肾;kidney;hsk7-9
jiàn;荐;to recommend;hsk7-9
yǎ;哑;mute;hsk7-9
tàn;炭;charcoal;hsk7-9
zhǎ;眨;to blink;hsk7-9
jiù;舅;maternal uncle;hsk7-9
mèi;昧;dim;hsk7-9
dié;谍;espionage;hsk7-9
guī;龟;tortoise;hsk7-9
jiāng;姜;ginger;hsk7-9
sì;肆;four;hsk7-9
qì;泣;to weep;hsk7-9
lǚ;屡;repeatedly;hsk7-9
yì;溢;to overflow;hsk7-9
wán;丸;pill;hsk7-9
xiāng;厢;side room;hsk7-9
mí;谜;riddle;hsk7-9
yán;阎;lane gate;hsk7-9
xiè;卸;to unload;hsk7-9
qǔ;娶;to take a wife;hsk7-9
mò;沫;foam;hsk7-9
sǎng;嗓;throat;hsk7-9
fén;焚;to burn;hsk7-9
jú;菊;chrysanthemum;hsk7-9
dào;稻;rice plant;hsk7-9
qì;迄;until;hsk7-9
shǔ;蜀;Sichuan;hsk7-9
mì;泌;to secrete;hsk7-9
shū;枢;hub;hsk7-9
hè;鹤;crane;hsk7-9
shí;蚀;to corrode;hsk7-9
shuāng;霜;frost;hsk7-9
kǔn;捆;bundle;hsk7-9
bǐng;丙;third;hsk7-9
quǎn;犬;dog;hsk7-9
diàn;奠;to establish;hsk7-9
yìn;荫;shade;hsk7-9
jīng;茎;stem;hsk7-9
dèng;凳;stool;hsk7-9
shuò;烁;bright;hsk7-9
tǎn;毯;blanket;hsk7-9
xiè;泻;diarrhea;hsk7-9
wù;晤;to meet;hsk7-9
dǎo;捣;to pound;hsk7-9
kuàng;旷;spacious;hsk7-9
bīn;彬;elegant;hsk7-9
chéng;澄;clear;hsk7-9
wěi;萎;to wither;hsk7-9
tāo;滔;torrential;hsk7-9
chǒu;瞅;to look at;hsk7-9
yòu;佑;to bless;hsk7-9
yě;冶;to smelt;hsk7-9
lǒu;搂;to put one's arm around;hsk7-9
liú;浏;swift;hsk7-9
ǒu;呕;to vomit;hsk7-9
méng;萌;to sprout;hsk7-9
nà;呐;to shout;hsk7-9
huì;讳;taboo;hsk7-9
zhuó;琢;chisel;hsk7-9
pēi;胚;embryo;hsk7-9
shuān;栓;plug;hsk7-9
tài;汰;to eliminate;hsk7-9
huái;徊;to pace back and forth;hsk7-9
bèi;惫;exhausted;hsk7-9
dài;怠;idle;hsk7-9
zhǎn;崭;towering;hsk7-9
jiū;揪;to hold tight;hsk7-9
wǔ;捂;to cover with one's hand;hsk7-9
lán;婪;greedy;hsk7-9
sì;祀;to offer sacrifice;hsk7-9
chà;岔;to diverge;hsk7-9
ěr;饵;bait;hsk7-9
ài;隘;narrow;hsk7-9
tī;剔;to pick out;hsk7-9
shuān;拴;to tie;hsk7-9
dí;涤;to wash;hsk7-9
zhuài;拽;to pull;hsk7-9
cǎi;睬;to notice;hsk7-9
hàn;捍;to defend;hsk7-9
kǎn;侃;upright;hsk7-9
lěi;蕾;flower bud;hsk7-9
kěn;啃;to nibble;hsk7-9
kuāng;筐;basket;hsk7-9
lěi;磊;pile of stones;hsk7-9
zhēng;筝;kite;hsk7-9
qiā;掐;pinch;hsk7-9
jué;倔;stubborn;hsk7-9
chéng;橙;orange;hsk7-9
hān;酣;heartily;hsk7-9
diāo;叼;hold in the mouth;hsk7-9
xùn;汛;flood;hsk7-9
é;讹;to extort;hsk7-9
yì;屹;towering;hsk7-9
lūn;抡;to swing;hsk7-9
yē;椰;coconut;hsk7-9
jiǔ;灸;moxibustion;hsk7-9
hàn;焊;to weld;hsk7-9
kōu;抠;to dig out;hsk7-9
bāi;掰;to break off;hsk7-9
qī;沏;to infuse;hsk7-9
lán;兰;orchid;hsk7-9
zhōu;洲;continent;hsk7-9
yī;伊;they;hsk7-9
bó;伯;father's older brother;hsk7-9
mò;莫;nobody;hsk7-9
táng;唐;Tang dynasty;hsk7-9
jūn;君;monarch;hsk7-9
sòng;宋;Song Dynasty;hsk7-9
sī;丝;silk;hsk7-9
jì;迹;trace;hsk7-9
zhū;朱;vermilion;hsk7-9
yì;役;service;hsk7-9
dù;杜;to prevent;hsk7-9
huāng;荒;wasteland;hsk7-9
ruì;瑞;auspicious;hsk7-9
yù;御;to resist;hsk7-9
fú;伏;to bend over;hsk7-9
yán;岩;rock;hsk7-9
dàng;荡;to swing;hsk7-9
dí;迪;to enlighten;hsk7-9
yǎn;掩;conceal;hsk7-9
nǐ;拟;to draft;hsk7-9
wěi;伪;bogus;hsk7-9
róu;柔;soft;hsk7-9
fāng;芳;fragrant;hsk7-9
mài;脉;blood vessels;hsk7-9
bǎi;柏;cypress;hsk7-9
shòu;兽;beast;hsk7-9
yǒng;涌;to gush;hsk7-9
chóu;筹;chip;hsk7-9
gé;阁;pavilion;hsk7-9
shuāi;衰;to decline;hsk7-9
zhòng;仲;middle;hsk7-9
zhàng;仗;battle;hsk7-9
xuán;玄;mysterious;hsk7-9
cāng;苍;ashen;hsk7-9
dǒu;抖;to tremble;hsk7-9
chǐ;齿;teeth;hsk7-9
jié;捷;nimble;hsk7-9
xuē;削;to pare;hsk7-9
wò;沃;fertile;hsk7-9
gù;雇;to hire;hsk7-9
lián;莲;lotus;hsk7-9
yuè;岳;wife's parents;hsk7-9
cāng;舱;cabin;hsk7-9
jùn;俊;handsome;hsk7-9
hē;呵;to berate;hsk7-9
yāo;妖;bewitching;hsk7-9
fáng;妨;to hinder;hsk7-9
yù;郁;depressed;hsk7-9
liū;溜;to glide;hsk7-9
xué;穴;cave;hsk7-9
zhuó;卓;outstanding;hsk7-9
máng;茫;boundless;hsk7-9
bāo;剥;to peel;hsk7-9
chuǎn;喘;to gasp;hsk7-9
hún;浑;muddy;hsk7-9
diē;爹;dad;hsk7-9
chóu;酬;reward;hsk7-9
bó;泊;to moor;hsk7-9
gǔ;贾;merchant;hsk7-9
tāo;涛;large waves;hsk7-9
yōu;悠;drawn out;hsk7-9
bēi;卑;inferior;hsk7-9
chì;翅;wing;hsk7-9
mán;蛮;barbaric;hsk7-9
qí;歧;fork in the road;hsk7-9
miǎn;勉;strive;hsk7-9
zuǒ;佐;assistant;hsk7-9
fù;咐;to instruct;hsk7-9
jū;拘;to detain;hsk7-9
yīng;婴;baby;hsk7-9
yōng;庸;mediocre;hsk7-9
kū;枯;withered;hsk7-9
yuān;渊;abyss;hsk7-9
téng;藤;rattan;hsk7-9
nuó;挪;to move;hsk7-9
zhī;脂;fat;hsk7-9
hǎn;罕;rare;hsk7-9
wǎn;挽;to pull;hsk7-9
sāo;骚;to disturb;hsk7-9
tuò;拓;to develop;hsk7-9
wāi;歪;askew;hsk7-9
zhān;粘;to glue;hsk7-9
bǐng;柄;handle;hsk7-9
gùn;棍;rod;hsk7-9
rě;惹;to provoke;hsk7-9
mèi;媚;to flatter;hsk7-9
qī;漆;paint;hsk7-9
xī;膝;knee;hsk7-9
chén;辰;sign of the dragon;hsk7-9
bó;舶;big boat;hsk7-9
fěng;讽;to mock;hsk7-9
hán;涵;culvert;hsk7-9
jiāng;僵;stiff;hsk7-9
zhī;肢;limb;hsk7-9
máo;茅;straw;hsk7-9
yú;舆;carriage;hsk7-9
háng;杭;Hangzhou;hsk7-9
qī;凄;bitter cold;hsk7-9
jìn;浸;to immerse;hsk7-9
zhēn;贞;loyal;hsk7-9
fén;坟;tomb;hsk7-9
shào;哨;whistle;hsk7-9
xī;昔;the past;hsk7-9
miù;谬;erroneous;hsk7-9
péng;蓬;disheveled;hsk7-9
zhān;沾;to moisten;hsk7-9
tǒng;桶;bucket;hsk7-9
lěi;垒;rampart;hsk7-9
méi;霉;mildew;hsk7-9
zhàng;杖;cane;hsk7-9
zhóu;轴;axle;hsk7-9
pān;攀;to climb;hsk7-9
lú;芦;reed;hsk7-9
zhǎo;沼;marsh;hsk7-9
dǎo;祷;to pray;hsk7-9
xī;熙;splendid;hsk7-9
huá;哗;to clamor;hsk7-9
gē;胳;arm;hsk7-9
shù;竖;vertical;hsk7-9
jùn;峻;lofty;hsk7-9
xiè;屑;bits;hsk7-9
shèn;渗;to seep;hsk7-9
jīng;荆;vitex;hsk7-9
yàn;雁;wild goose;hsk7-9
sòng;诵;to read aloud;hsk7-9
chún;醇;mellow wine;hsk7-9
dí;笛;bamboo flute;hsk7-9
miáo;瞄;to take aim;hsk7-9
péng;篷;covering;hsk7-9
yān;淹;to flood;hsk7-9
zú;卒;soldier;hsk7-9
dù;妒;to be jealous;hsk7-9
zào;燥;dry;hsk7-9
wǔ;侮;to insult;hsk7-9
jiǎo;狡;crafty;hsk7-9
fá;阀;valve;hsk7-9
zào;灶;cooking stove;hsk7-9
záo;凿;bore a hole;hsk7-9
chóu;畴;category;hsk7-9
yíng;蝇;fly;hsk7-9
hù;沪;Shanghai;hsk7-9
luó;萝;radish;hsk7-9
xiōng;汹;turbulent;hsk7-9
zhěng;拯;to rescue;hsk7-9
jiè;诫;to admonish;hsk7-9
cì;伺;to wait upon;hsk7-9
shāo;梢;treetop;hsk7-9
zào;噪;to chirp;hsk7-9
zhǎn;盏;small cup;hsk7-9
nì;匿;to hide;hsk7-9
gāng;缸;vat;hsk7-9
mì;觅;to seek;hsk7-9
jué;诀;knack;hsk7-9
xiā;虾;shrimp;hsk7-9
tún;屯;to stockpile;hsk7-9
zhuó;灼;to scorch;hsk7-9
jǔ;沮;to stop;hsk7-9
qiào;俏;good-looking;hsk7-9
tàng;烫;to scald;hsk7-9
dǎi;歹;evil;hsk7-9
cōng;葱;onion;hsk7-9
jiǎng;桨;oar;hsk7-9
chuō;戳;to jab;hsk7-9
pā;趴;to lie prone;hsk7-9
zhuó;酌;pour wine;hsk7-9
fáng;肪;animal fat;hsk7-9
cāng;沧;dark blue;hsk7-9
chuǎi;揣;to conjecture;hsk7-9
chú;橱;cabinet;hsk7-9
hú;弧;arc;hsk7-9
kēng;吭;to utter;hsk7-9
chǐ;侈;extravagant;hsk7-9
huá;猾;crafty;hsk7-9
zào;皂;soap;hsk7-9
bèi;狈;legendary wolf;hsk7-9
kē;苛;exacting;hsk7-9
huì;秽;dirty;hsk7-9
cuō;搓;to rub with the hands;hsk7-9
jīng;兢;cautious;hsk7-9
máo;髦;fashionable;hsk7-9
bān;扳;to pull;hsk7-9
chěng;逞;to flaunt;hsk7-9
duō;哆;to tremble;hsk7-9
jùn;骏;steed;hsk7-9
chān;掺;to mix;hsk7-9
chuī;炊;to cook;hsk7-9
suì;隧;tunnel;hsk7-9
tǒng;捅;to poke;hsk7-9
yùn;酝;to brew;hsk7-9
pēng;抨;to verbally attack;hsk7-9
yíng;荧;glimmer;hsk7-9
qiāng;呛;to choke;hsk7-9
pīng;乒;ping;hsk7-9
pēng;烹;to cook;hsk7-9
yǒng;咏;to chant;hsk7-9
gū;沽;to buy;hsk7-9
pāng;乓;pong;hsk7-9
yāng;秧;seedling;hsk7-9
gài;溉;to irrigate;hsk7-9
cōng;囱;chimney;hsk7-9
shāo;捎;to bring;hsk7-9
chèng;秤;scale;hsk7-9
lǔ;卤;thick gravy;hsk7-9
xiàn;馅;filling;hsk7-9
zhàn;蘸;to dip;hsk7-9
kuà;挎;carry on the arm;hsk7-9
něi;馁;to be discouraged;hsk7-9
xù;酗;to drink excessively;hsk7-9
zhǔ;拄;lean on;hsk7-9
luán;孪;twins;hsk7-9
sào;臊;shy;hsk7-9
yì;弈;Go;hsk7-9
liù;遛;to stroll;hsk7-9
sī;斯;this;hsk7-9
chén;陈;to exhibit;hsk7-9
ōu;欧;Europe;hsk7-9
lǔ;鲁;rude;hsk7-9
lè;勒;to rein in;hsk7-9
ào;奥;profound;hsk7-9
é;俄;Russia;hsk7-9
sà;萨;bodhisattva;hsk7-9
zhèng;郑;Zheng;hsk7-9
wú;吴;Wu;hsk7-9
jiē;皆;all;hsk7-9
hé;荷;lotus;hsk7-9
lí;黎;black;hsk7-9
zhēn;侦;detect;hsk7-9
là;腊;cured meat;hsk7-9
bó;勃;vigorous;hsk7-9
mù;牧;to herd;hsk7-9
fù;腹;abdomen;hsk7-9
yù;狱;prison;hsk7-9
huò;惑;bewildered;hsk7-9
táo;陶;pottery;hsk7-9
zhàng;帐;tent;hsk7-9
liè;猎;to hunt;hsk7-9
xùn;逊;modest;hsk7-9
yàn;燕;swallow;hsk7-9
láng;狼;wolf;hsk7-9
yáo;遥;remote;hsk7-9
dūn;敦;sincere;hsk7-9
cuì;粹;pure;hsk7-9
zhì;秩;order;hsk7-9
niǔ;纽;knob;hsk7-9
wén;纹;pattern;hsk7-9
yú;渔;fishing;hsk7-9
zī;兹;this;hsk7-9
mí;弥;to fill;hsk7-9
huàng;晃;to sway;hsk7-9
guō;郭;outer walls;hsk7-9
chéng;惩;to punish;hsk7-9
jié;劫;to rob;hsk7-9
huò;祸;misfortune;hsk7-9
chún;唇;lips;hsk7-9
miào;庙;temple;hsk7-9
yú;愚;stupid;hsk7-9
xiāo;萧;desolate;hsk7-9
zī;姿;posture;hsk7-9
rǔ;辱;disgrace;hsk7-9
biàn;辨;to differentiate;hsk7-9
ó;哦;doubt;hsk7-9
jǐn;谨;careful;hsk7-9
jué;爵;nobility;hsk7-9
lóng;笼;cage;hsk7-9
guì;桂;cinnamon;hsk7-9
xián;贤;worthy;hsk7-9
sì;饲;to feed;hsk7-9
nì;逆;to go against;hsk7-9
zhào;罩;to cover;hsk7-9
lán;拦;impede;hsk7-9
tíng;亭;kiosk;hsk7-9
sēng;僧;Buddhist monk;hsk7-9
xīng;猩;orangutan;hsk7-9
chù;畜;livestock;hsk7-9
jià;嫁;to marry;hsk7-9
pān;潘;Pan;hsk7-9
cì;赐;to grant;hsk7-9
tǒng;筒;tube;hsk7-9
qí;棋;chess;hsk7-9
shì;誓;vow;hsk7-9
tǎng;倘;if;hsk7-9
bì;蔽;to cover;hsk7-9
zhē;遮;to cover;hsk7-9
zhǔ;嘱;to urge;hsk7-9
zhōng;衷;inner feelings;hsk7-9
pǔ;浦;riverside;hsk7-9
é;鹅;goose;hsk7-9
bó;脖;neck;hsk7-9
cuì;翠;emerald green;hsk7-9
píng;萍;duckweed;hsk7-9
còu;凑;to gather together;hsk7-9
xī;溪;creek;hsk7-9
chán;禅;meditation;hsk7-9
chǎn;阐;to expound;hsk7-9
huǎng;谎;lie;hsk7-9
pú;菩;bodhisattva;hsk7-9
lǐng;岭;mountain range;hsk7-9
xián;弦;bowstring;hsk7-9
dīng;钉;nail;hsk7-9
dié;叠;to pile up;hsk7-9
zhuì;坠;to fall;hsk7-9
cí;瓷;porcelain;hsk7-9
xiào;啸;to whistle;hsk7-9
mào;茂;lush;hsk7-9
páo;袍;gown;hsk7-9
xián;衔;title;hsk7-9
bì;弊;fraud;hsk7-9
zhēng;蒸;to steam;hsk7-9
lǒng;拢;to draw near;hsk7-9
gē;搁;to put aside;hsk7-9
xí;媳;daughter-in-law;hsk7-9
péng;膨;to inflate;hsk7-9
duì;兑;to convert;hsk7-9
fú;辐;spoke;hsk7-9
zào;躁;impetuous;hsk7-9
huáng;凰;female phoenix;hsk7-9
tā;塌;to collapse;hsk7-9
xiān;掀;uncover;hsk7-9
guāi;乖;well-behaved;hsk7-9
niē;捏;to pinch;hsk7-9
lǔ;虏;captive;hsk7-9
chí;匙;spoon;hsk7-9
yào;钥;key;hsk7-9
zhū;株;tree stump;hsk7-9
pōu;剖;to cut open;hsk7-9
táo;淘;to rinse;hsk7-9
nèn;嫩;tender;hsk7-9
lāo;捞;to dredge up;hsk7-9
bǐ;鄙;low;hsk7-9
dōu;兜;pocket;hsk7-9
yí;怡;joyful;hsk7-9
biǎn;贬;to diminish;hsk7-9
chǎng;敞;spacious;hsk7-9
là;蜡;wax;hsk7-9
yáo;谣;rumor;hsk7-9
zhěn;枕;pillow;hsk7-9
jiāng;浆;thick liquid;hsk7-9
gōng;躬;to bow;hsk7-9
zhòu;昼;daytime;hsk7-9
zǎo;藻;algae;hsk7-9
mù;募;to recruit;hsk7-9
dān;耽;to delay;hsk7-9
lòu;陋;crude;hsk7-9
nüè;虐;cruel;hsk7-9
lǎ;喇;horn;hsk7-9
fèi;沸;to boil;hsk7-9
è;遏;restrain;hsk7-9
dòng;栋;building;hsk7-9
mǎng;莽;rude;hsk7-9
chà;诧;to be surprised;hsk7-9
tì;惕;watchful;hsk7-9
xīng;腥;fishy;hsk7-9
tán;潭;deep pool;hsk7-9
wō;涡;whirlpool;hsk7-9
niàng;酿;to brew;hsk7-9
mù;暮;sunset;hsk7-9
é;娥;moon goddess;hsk7-9
náo;挠;to scratch;hsk7-9
jià;稼;crops;hsk7-9
bǔ;哺;to feed;hsk7-9
shǐ;矢;dart;hsk7-9
zhì;帜;banner;hsk7-9
róu;揉;to knead;hsk7-9
màn;蔓;climbing vine;hsk7-9
qián;虔;pious;hsk7-9
pàn;畔;side;hsk7-9
dié;碟;saucer;hsk7-9
lóng;胧;hazy;hsk7-9
bèng;蹦;to hop;hsk7-9
yì;裔;descendant;hsk7-9
xī;熄;to extinguish;hsk7-9
jiāo;浇;to water;hsk7-9
jí;棘;thorn bushes;hsk7-9
lóng;聋;deaf;hsk7-9
piē;撇;to cast aside;hsk7-9
wā;蛙;frog;hsk7-9
cán;惭;ashamed;hsk7-9
gài;钙;calcium;hsk7-9
jiāo;礁;reef;hsk7-9
zhān;瞻;look upward;hsk7-9
jiǎn;拣;to select;hsk7-9
shè;慑;to fear;hsk7-9
bēng;绷;to stretch taut;hsk7-9
qiào;翘;to turn upward;hsk7-9
tǎng;淌;to drip;hsk7-9
mǔ;牡;male;hsk7-9
zhuì;缀;to sew;hsk7-9
zhì;挚;sincere;hsk7-9
dié;迭;to alternate;hsk7-9
lóng;咙;throat;hsk7-9
pèi;沛;copious;hsk7-9
kěn;垦;to reclaim land;hsk7-9
jiǎn;柬;letter;hsk7-9
máng;氓;hoodlum;hsk7-9
shān;煽;to fan a fire;hsk7-9
duò;舵;rudder;hsk7-9
lìn;赁;to rent;hsk7-9
xù;婿;son-in-law;hsk7-9
guà;卦;divination symbols;hsk7-9
rèn;韧;pliable but strong;hsk7-9
biē;憋;to hold back;hsk7-9
yuè;粤;Guangdong;hsk7-9
nǐng;拧;to twist;hsk7-9
zhào;肇;to cause;hsk7-9
xù;恤;to sympathize;hsk7-9
lǚ;铝;aluminum;hsk7-9
qì;砌;to lay brick;hsk7-9
bǎ;靶;target;hsk7-9
fū;孵;to hatch;hsk7-9
xiáo;淆;confused;hsk7-9
gū;菇;mushroom;hsk7-9
xuàn;炫;show off;hsk7-9
zhǔ;瞩;to gaze;hsk7-9
guī;闺;small arched door;hsk7-9
dēng;蹬;step on;hsk7-9
fú;袱;wrapping cloth;hsk7-9
ōu;殴;to beat up;hsk7-9
xī;嬉;to play;hsk7-9
līn;拎;to lift with one's hand;hsk7-9
chān;搀;take by the arm;hsk7-9
láo;唠;to chatter;hsk7-9
zòu;揍;to beat;hsk7-9
bàn;拌;to mix;hsk7-9
bào;刨;to shave off;hsk7-9
jùn;竣;to complete;hsk7-9
chán;馋;gluttonous;hsk7-9
dùn;炖;to stew;hsk7-9
fēi;绯;red;hsk7-9
lào;涝;waterlogged;hsk7-9
dǔn;盹;nap;hsk7-9
bāo;煲;cooking pot;hsk7-9
zhào;赵;Zhao;hsk7-9
xí;袭;to raid;hsk7-9
xiá;侠;knight-errant;hsk7-9
hán;韩;Korea;hsk7-9
lóng;隆;grand;hsk7-9
zhòu;宙;universe;hsk7-9
sā;撒;to let go;hsk7-9
sōu;艘;boat;hsk7-9
cí;慈;kind;hsk7-9
pèi;佩;to admire;hsk7-9
pà;帕;handkerchief;hsk7-9
chuí;垂;to droop;hsk7-9
jù;惧;to fear;hsk7-9
ào;澳;bay;hsk7-9
xiá;辖;to administer;hsk7-9
gē;割;to cut apart;hsk7-9
chén;尘;dust;hsk7-9
xiá;峡;gorge;hsk7-9
bù;怖;to be scared;hsk7-9
xī;稀;scarce;hsk7-9
lǚ;履;shoe;hsk7-9
tán;坛;altar;hsk7-9
fù;覆;to overturn;hsk7-9
huàn;唤;to call out;hsk7-9
bà;霸;tyrant;hsk7-9
fù;赴;to go to;hsk7-9
páng;庞;huge;hsk7-9
shì;侍;to serve;hsk7-9
liè;劣;inferior;hsk7-9
yīng;鹰;hawk;hsk7-9
zī;滋;to nourish;hsk7-9
hén;痕;scar;hsk7-9
yì;毅;resolute;hsk7-9
xù;蓄;to save up;hsk7-9
jié;竭;to use up;hsk7-9
zéi;贼;thief;hsk7-9
mì;蜜;honey;hsk7-9
xiá;狭;narrow;hsk7-9
xiá;霞;rosy clouds;hsk7-9
jiāng;疆;border;hsk7-9
lù;鹿;deer;hsk7-9
xī;锡;tin;hsk7-9
yǐ;矣;did;hsk7-9
guàn;灌;to irrigate;hsk7-9
xiào;孝;filial piety;hsk7-9
sǎo;嫂;elder brother's wife;hsk7-9
jǔ;矩;square;hsk7-9
kǎi;慨;indignant;hsk7-9
shī;狮;lion;hsk7-9
kǎn;砍;to chop;hsk7-9
kēng;坑;pit;hsk7-9
